reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25,cov26,cov27,cov28,cov29,cov30,cov31,cov32,cov33,cov34,cov35,cov36,cov37,cov38,cov39,cov40,cov41,cov42,cov43,cov44,cov45,cov46,cov47
evreg2,5.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,9.962615663072663,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,89.27405114280484,187.1492613301338,188.7269212276184,298.1390774091987,139.4287873068296,-135.4561414462472,-176.6012785128258,-55.11263335730787,-26.93007218402764,-100.8686368078843,-73.67279362716089,785.7061730147349,594.5104358755922,444.4840311582325,325.6386816350546,159.199110227865,-81.64868301381325,-257.7184799884425,-435.455305009032,-516.5865335446584,-674.4691167347521,-747.282141409378,0,-832.8507860871496,-707.7886241166951,-542.6976764018834,-721.2091447290612,-523.775543609436,368.3049740683408,385.9258377238685,97.44188551034333,275.6913416591242,229.4610047390773,181.293524982873
evreg2,7.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-57.5371878889771,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-206.2590420214964,-262.2674259696848,-246.533690891239,-247.3059933724602,-154.9104858737622,28.62598476376535,27.23262400972376,-70.29578315332203,-97.24046760160314,-35.44552667551739,-36.81318254371038,-580.6300469339909,-420.3570917866271,-293.3460242292389,-190.364704294471,-81.64868301381325,117.0378537534673,268.7090014653653,392.9394604508074,457.5980219623081,547.4732809021332,587.7574453869881,0,760.9341242643939,675.6760040718189,519.282772834402,509.4459923009491,306.6869629771669,-192.3171614252407,-169.888364861427,3.146139980766232,-67.65239544598995,-16.16322046551358,-6.450916695431729
evreg2,8.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-162.5470825059078,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-435.4103146200898,-762.8061734828173,-737.7509561001779,-717.5085406415784,-443.0933310666816,325.6591404840484,268.1595336393416,-90.0706956790625,-153.1947668823721,40.11026210376377,50.0977568048218,-1854.360533101058,-1354.869940493645,-952.5898177848231,-607.902415603199,-257.7184799884425,268.7090014653653,856.8934753894098,1257.264053094359,1475.965668648167,1791.249285658854,1901.524074399395,0,2218.552374878555,2027.177672024453,1568.884171170524,1501.860464080036,943.743122817487,-1084.500993506277,-848.4880868575419,-257.8430116034591,-532.59274529134,-304.4283565182483,-252.5174849018918
evreg2,9.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-212.929398928436,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-564.0845124515575,-1092.057005827042,-1085.452658320925,-1117.997232904957,-686.9464211142878,545.3863306540163,597.8011164627252,-27.51594235895861,-158.7571666362585,144.2809339801471,124.5593604343956,-2956.892873281691,-2172.857526019597,-1551.278502476341,-1005.035167907577,-435.455305009032,392.9394604508074,1257.264053094359,1952.708745168299,2300.267417800876,2843.605576569902,3021.899923157315,0,3407.070497069364,3111.030964922813,2395.77237440597,2401.979986904863,1541.935169191365,-1720.584714880066,-1619.696346739043,-480.6663618550083,-1004.349810984097,-605.4686967433494,-492.8245621305612
evreg2,10.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-234.9478048911865,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-665.9991279470315,-1264.494404504051,-1260.740661547319,-1342.132393249036,-789.4863473417417,630.368404293709,709.8400586470127,26.09078368877635,-113.9547129007076,215.0136828814902,187.3058774671458,-3480.26059646368,-2603.899842611087,-1881.734841907172,-1214.492048545834,-516.5865335446584,457.5980219623081,1475.965668648167,2300.267417800876,2809.572240122475,3473.238461774289,3693.00512534198,0,4038.515382767946,3736.326458556522,2916.629015335024,2888.885360750088,1849.422742018452,-1984.323137171394,-1874.725045281858,-764.9570175063833,-1260.715656008692,-824.4158057164614,-675.513545245999
evreg2,11.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-250.743220398961,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-707.7408293303513,-1500.450204129581,-1465.155549607101,-1665.546308064714,-986.0377813196686,819.8832272621299,1017.827417265623,125.2528968395513,-36.97740880154974,391.1051637034242,314.7482229744468,-4334.171925712901,-3240.023615698556,-2369.737603051514,-1573.461385064374,-674.4691167347521,547.4732809021332,1791.249285658854,2843.605576569902,3473.238461774289,4450.884876394189,4784.298662528676,0,4897.410399390366,4581.246507892738,3579.336495121263,3702.893785016226,2416.892266191932,-2524.854519806748,-2527.972144723417,-1010.553758627983,-1872.946617373913,-1237.114152299439,-1021.352958435481
evreg2,12.relative_year_bin_aux#1.rice_prod_aclvl_ahigh,-205.7113776088386,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-683.2929123663926,-1568.200663568092,-1453.421695632249,-1759.185954068873,-1017.680045632262,858.7828680200203,1102.853141342986,170.2364688001129,-6.582396493042842,494.082033249175,403.3981220031368,-4586.724100013141,-3437.896364799842,-2507.409400920455,-1693.708051419088,-747.282141409378,587.7574453869881,1901.524074399395,3021.899923157315,3693.00512534198,4784.298662528676,5349.342679701377,0,5199.891592347355,4886.423920386783,3715.482704258817,4017.638963749899,2643.640376153301,-2657.722318365514,-2689.903228528363,-1109.228909840142,-2073.313827058729,-1557.328988864294,-1367.299287232951
evreg2,1o.treat#1o.rice_prod_aclvl_ahigh,0,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg2,1bn.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,-503.6734142076305,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-1438.710175943438,-2084.392125879852,-2062.301730488071,-2271.359982348969,-1204.281123939028,688.8483295576433,660.0197416154083,-254.9791167808176,-491.0552805068816,63.63607364392467,141.8206302616141,-5466.570997344877,-4045.539360349802,-2872.979671655282,-1888.918242158322,-832.8507860871496,760.9341242643939,2218.552374878555,3407.070497069364,4038.515382767946,4897.410399390366,5199.891592347355,0,6837.358964392817,6037.908744132004,4702.427624718081,4859.309990499872,3192.017486816193,-2393.565030421068,-2000.353421949432,-364.7886986041005,-1005.26683548949,-573.8876365789616,-512.4004497824093
evreg2,2.relative_year_bin_aux#1.treat#1.rice_prod_aclvl_ahigh,-466.4808209139786,91.94784611934129,0,0,0,0,0,0,0,0,0,0,0,0,0,-1241.41593725321,-1967.859924874797,-1914.294151228025,-2055.149571298712,-1124.561054531587,618.8869237894519,658.541713971225,-206.4188196538067,-420.3165640559614,105.3048222145234,208.7145760095726,-4780.417592452671,-3569.40944394196,-2538.778283526628,-1645.36530185903,-707.7886241166951,675.6760040718189,2027.177672024453,3111.030964922813,3736.326458556522,4581.246507892738,4886.423920386783,0,6037.908744132004,5626.043193691079,4376.231568761517,4414.579734430176,2898.496236583072,-2217.7779355105,-1901.408057440191,-502.2698498713419,-1112.344823786593,-597.0961602860052,-605.8878531162323
