reg,var,beta,ymean,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,cov21,cov22,cov23,cov24,cov25
evreg4,2.relative_year_bin_aux#1.treat,-.1218348625514523,473.1087377897488,0,0,0,0,0,0,0,-.000016240034681,.3559972353520547,44.69413819164478,67.3291946639354,30.13798444262601,16.37122400643853,26.49336447538657,.1623037405136967,.3698673342721772,.7007110502578039,.5018474901319354,.6780668837477508,0,-45.76948279356657,-67.4560553034754,-30.28770711257945,-15.51784591899975,-24.8856221573275
evreg4,3.relative_year_bin_aux#1.treat,-3.306515361003839,473.1087377897488,0,0,0,0,0,0,0,.0017287044294738,.4803160357133499,19.16028385492291,30.13798444262601,39.00369285121771,12.29146326412535,24.06021334160123,.6772134900522082,.6882188863788234,1.270417438712716,.4215165640038505,.4400996099645745,0,-19.89981496405729,-29.97442888934098,-38.40678679202441,-12.23080962291041,-22.59301801506556
evreg4,5.relative_year_bin_aux#1.treat,-11.31932905121497,473.1087377897488,0,0,0,0,0,0,0,.0010666244905191,-.3241176831983009,11.16501378677949,16.37122400643853,12.29146326412535,41.28076499468501,14.76853843473386,-.5412726996710256,.3447041508943255,.5705521303067839,1.839954783942495,2.298733726789375,0,-12.81957704881189,-16.58731118342272,-12.36855180706187,-39.77129963914476,-11.28172266889542
evreg4,6.relative_year_bin_aux#1.treat,-9.162245414310235,473.1087377897488,0,0,0,0,0,0,0,.005186708913342,-.8575283112094468,-.6865343739306533,26.49336447538657,24.06021334160123,14.76853843473386,93.50187019955564,-1.863218693491818,.172267010145258,1.41918910549401,2.703417680344869,9.265632132845363,0,-5.811070226123816,-26.65892373385476,-20.14744333501921,-11.66371943595475,-68.06783835413781
evreg4,1bn.relative_year_bin_aux#1.rice_harvarea_aclvl_ahigh,33.14569989907883,473.1087377897488,0,0,0,0,0,0,0,-.0074139257975499,-1.337373368990312,.2952592908809631,.1623037405136967,.6772134900522082,-.5412726996710256,-1.863218693491818,10.2634707188767,4.45699283566753,3.378218330751915,-3.102766890373589,-9.576479932323558,0,5.220586225548822,.6001035211122939,-1.283986367499887,-3.06435082766085,-10.10473994379699
evreg4,2.relative_year_bin_aux#1.rice_harvarea_aclvl_ahigh,39.25598463221549,473.1087377897488,0,0,0,0,0,0,0,-.0045298812997909,-.9631824749608229,.4396453613714179,.3698673342721772,.6882188863788234,.3447041508943255,.172267010145258,4.45699283566753,5.764793026289423,4.279519188473941,1.500855205666025,1.860021998826691,0,.5231024138333713,1.044615867123647,.0080354903875988,-2.228616834436399,-2.016340137465659
evreg4,3.relative_year_bin_aux#1.rice_harvarea_aclvl_ahigh,-.2311407991891686,473.1087377897488,0,0,0,0,0,0,0,.009227834878376,-2.066402907804334,.6124013070152452,.7007110502578039,1.270417438712716,.5705521303067839,1.41918910549401,3.378218330751915,4.279519188473941,8.419464299722067,2.535460323352012,7.664575915361438,0,-2.127801605434528,.3845755958832062,-.1495568357790958,-2.355697485108077,1.537526855773156
evreg4,5.relative_year_bin_aux#1.rice_harvarea_aclvl_ahigh,30.8734336814875,473.1087377897488,0,0,0,0,0,0,0,.0000435366233434,.6789179449511629,.3406328754173812,.5018474901319354,.4215165640038505,1.839954783942495,2.703417680344869,-3.102766890373589,1.500855205666025,2.535460323352012,9.88856644191363,13.45635869540492,0,-5.527995053705108,-.7062237004657039,-.8496217603120326,-1.410441573209595,8.387853753796476
evreg4,6.relative_year_bin_aux#1.rice_harvarea_aclvl_ahigh,41.40947146353059,473.1087377897488,0,0,0,0,0,0,0,.001608375322851,1.408052503217302,1.013100576897267,.6780668837477508,.4400996099645745,2.298733726789375,9.265632132845363,-9.576479932323558,1.860021998826691,7.664575915361438,13.45635869540492,53.79806716047778,0,-11.43224824025756,4.687572529396163,11.85096280902249,2.431692414972389,44.43195345960599
evreg4,1o.treat#1o.rice_harvarea_aclvl_ahigh,0,473.1087377897488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evreg4,1bn.relative_year_bin_aux#1.treat#1.rice_harvarea_aclvl_ahigh,-80.00308020091273,473.1087377897488,0,0,0,0,0,0,0,-.0094330746612975,-2.544943419897237,-89.42353693573298,-45.76948279356657,-19.89981496405729,-12.81957704881189,-5.811070226123816,5.220586225548822,.5231024138333713,-2.127801605434528,-5.527995053705108,-11.43224824025756,0,377.867570060906,77.5935653312067,77.60605142454175,-80.19709089684399,-237.1739588606808
