fe_id,control_sample,version,period,estimate,se,lower,upper
19,never,original,pre,1.94796897674077,5.86755326213268,-9.55243541703928,13.4483733705208
19,never,original,post,11.3509798884352,5.92017701158775,-0.252567054276815,22.9545268311472
19,never,rotated,pre,0.84484509686111,1.49846935041279,-2.09215482994796,3.78184502367018
19,never,rotated,post,12.6747285442908,10.0936190946223,-7.10876488116901,32.4582219697505
20,never,original,pre,20.3807357402002,7.06764083152296,6.52815971041519,34.2333117699852
20,never,original,post,25.3933018967578,6.4536797124365,12.7440896603823,38.0425141331334
20,never,rotated,pre,7.39493191738247,1.78637742855235,3.89363215741986,10.8962316773451
20,never,rotated,post,40.9762664841391,12.4223653960543,16.6284303078727,65.3241026604056
21,never,original,pre,1.94527447925031,5.86738721935996,-9.55480447069521,13.4453534291958
21,never,original,post,11.3470302814737,5.92006193156954,-0.256291104402601,22.95035166735
21,never,rotated,pre,0.844042304943134,1.49845916307841,-2.09293765469055,3.78102226457682
21,never,rotated,post,12.6685088906423,10.0932144987663,-7.11419152693962,32.4512093082243
22,never,original,pre,1.94505786669792,5.86728553536974,-9.55482178262676,13.4449375160226
22,never,original,post,11.3467298537082,5.91924203265955,-0.254984530304476,22.948444237721
22,never,rotated,pre,0.844020819813452,1.4984085614333,-2.09285996059582,3.78090160022272
22,never,rotated,post,12.6679743099696,10.0923475871455,-7.11302696083552,32.4489755807747
23,never,original,pre,-27.9201166642577,8.83219137942942,-45.2312117679394,-10.609021560576
23,never,original,post,-2.91264798846242,6.78902607546198,-16.2191390963679,10.3938431194431
23,never,rotated,pre,4.59310708167242,1.91625917597515,0.837239096761122,8.34897506658371
23,never,rotated,post,-41.9285164835785,15.1707199903482,-71.663127664661,-12.1939053024961
24,never,original,pre,2.16812613664791,6.03461061012265,-9.65971065919248,13.9959629324883
24,never,original,post,12.7947316226212,6.03003082477146,0.975871206069124,24.6135920391732
24,never,rotated,pre,1.3157733787224,1.5188013769287,-1.66107732005785,4.29262407750265
24,never,rotated,post,13.8175549321318,10.4107615863872,-6.58753777718709,34.2226476414507
25,never,original,pre,2.16857839557126,6.03590128406015,-9.66178812118664,13.9989449123292
25,never,original,post,12.7866335040106,6.03097468939214,0.965923112801974,24.6073438952192
25,never,rotated,pre,1.3162652309589,1.51903232053527,-1.66103811729024,4.29356857920803
25,never,rotated,post,13.8094093015454,10.4134418434049,-6.60093671152816,34.219755314619
26,never,original,pre,1.99079151949677,6.00734560225343,-9.78360586091995,13.7651888999135
26,never,original,post,12.8388495301743,6.00861295128509,1.06196814565551,24.6157309146931
26,never,rotated,pre,1.28018642946922,1.51363349472476,-1.6865352201913,4.24690807912974
26,never,rotated,post,13.6915756382073,10.3520373634987,-6.59841759425009,33.9815688706648
27,never,original,pre,0.162843275084968,7.63679212803767,-14.8052692958689,15.1309558460388
27,never,original,post,13.4904880953204,6.37312134782931,0.999170253574949,25.9818059370659
27,never,rotated,pre,6.59798292934916,1.83679532671645,2.99786408898491,10.1981017697134
